mof_id,precursor,prediction,calibrated_confidence,raw_confidence,shap_reason,action
3934,[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,not promising,0.344,0.416,-metal_electronegativity_avg / +num_metal_atoms,deprioritize
1429,[Cd].[S]C#N.n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.344,0.416,-fp_227 / +num_metal_atoms,deprioritize
8235,[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,not promising,0.344,0.416,-metal_electronegativity_avg / +num_metal_atoms,deprioritize
7741,[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,not promising,0.344,0.416,-metal_electronegativity_avg / +num_metal_atoms,deprioritize
7742,[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,not promising,0.344,0.416,-metal_electronegativity_avg / +num_metal_atoms,deprioritize
7740,[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,not promising,0.344,0.416,-metal_electronegativity_avg / +num_metal_atoms,deprioritize
7985,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Yb].[Zn],not promising,0.342,0.412,+metal_electronegativity_avg / +NumCarboxylGroups,deprioritize
5558,[C]#N.[Mn].[O-][n+]1cc[n+](cc1)[O-].[W],not promising,0.341,0.411,+metal_covalent_radius_avg / +metal_Mn,deprioritize
5922,[Nd].[O-][n+]1cc[n+](cc1)[O-],not promising,0.332,0.398,+metal_covalent_radius_avg / +metal_electronegativity_avg,deprioritize
1143,[Gd]1O[Gd]O1.[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],not promising,0.331,0.397,+metal_electronegativity_avg / -metal_Gd,deprioritize
4511,[Cd].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.329,0.394,+MolWt / +num_metal_atoms,deprioritize
4427,[Cd].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.329,0.394,+MolWt / +num_metal_atoms,deprioritize
4426,[Cd].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.329,0.394,+MolWt / +num_metal_atoms,deprioritize
4510,[Cd].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.329,0.394,+MolWt / +num_metal_atoms,deprioritize
7241,Cl[Co].N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2=N[N]N=c2c1.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)N=N[N]2.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)[N]N=N2.N1=N[C]2C(=N1)C=C1C(=C2)Oc2c(O1)cc1c(c2)[N]N=N1.[Zn],not promising,0.325,0.389,+NumHeteroatoms / -fp_3,deprioritize
5644,O=C1N(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])C(=O)c2c1c(c1ccccc1)c(c(c2c1ccccc1)c1ccccc1)c1ccccc1.[Mn],not promising,0.325,0.387,-MolLogP / +metal_atomic_weight_avg,deprioritize
1393,[Gd]12[O]3[Gd]4[O]2[Gd]2[O]1[Gd]3[O]42.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],not promising,0.324,0.387,+metal_electronegativity_avg / +fp_74,deprioritize
5740,[C]#N.[Eu].[Eu]1OO1.[Ru].c1cnc(nc1)c1ncccn1,not promising,0.32,0.38,+metal_covalent_radius_avg / +MolWt,deprioritize
5250,[Ni].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.319,0.379,+MolWt / +fp_37,deprioritize
7639,[Ni].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.319,0.379,+MolWt / +fp_37,deprioritize
1769,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],not promising,0.319,0.379,-fp_3 / +num_metal_atoms,deprioritize
1770,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],not promising,0.319,0.379,-fp_3 / +num_metal_atoms,deprioritize
5249,[Ni].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.319,0.379,+MolWt / +fp_37,deprioritize
6250,[Cs].[Fe].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Fe]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],not promising,0.318,0.377,+metal_electronegativity_avg / -num_metal_atoms,deprioritize
178,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.317,0.375,-fp_179 / +fp_177,deprioritize
7862,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.317,0.375,-fp_179 / +fp_177,deprioritize
5057,[O-]C(=O)C(=O)[O-].[O-][n+]1ccccc1CP(=O)(O)[O].[Tb],not promising,0.313,0.371,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
7987,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Co].[Dy],not promising,0.311,0.367,+NumCarboxylGroups / -num_metal_atoms,deprioritize
7986,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Co].[Tb],not promising,0.311,0.367,+NumCarboxylGroups / -num_metal_atoms,deprioritize
4908,[Ce].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],not promising,0.309,0.363,+metal_electronegativity_avg / +metal_covalent_radius_avg,deprioritize
3754,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.307,0.362,-fp_65 / +metal_atomic_weight_avg,deprioritize
3745,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.307,0.362,-fp_65 / +metal_atomic_weight_avg,deprioritize
3751,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.307,0.362,-fp_65 / +metal_atomic_weight_avg,deprioritize
3752,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.307,0.362,-fp_65 / +metal_atomic_weight_avg,deprioritize
3753,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.307,0.362,-fp_65 / +metal_atomic_weight_avg,deprioritize
6006,[Eu].[O-]C(=O)c1ccc(cc1)CN1C=CN([CH]1)Cc1ccc(cc1)C(=O)[O-],not promising,0.306,0.359,+metal_electronegativity_avg / +metal_covalent_radius_avg,deprioritize
7315,C1=Nc2c([N]1)cncn2.[Zn]Br,not promising,0.305,0.357,-NumRotatableBonds / +fp_86,deprioritize
3643,[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)SSc1ccncc1,not promising,0.305,0.358,-metal_electronegativity_avg / -fp_197,deprioritize
1755,[Cd].[O-]C(=O)C1=C[C]=C([C]=C1)c1c(cc(cc1[C]1CC1)C(=O)[O-])[C]1CC1.[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-],not promising,0.304,0.357,+fp_177 / +num_metal_atoms,deprioritize
34,C1CN2CCN1CC2.[Cd].[Na].[O-]C(=O)c1ccc(c(c1)S([O])([O])[O])C(=O)[O-],not promising,0.302,0.353,+metal_electronegativity_avg / -fp_90,deprioritize
3603,F[Cd].[Cd].[O-]C(=O)c1ccncc1.n1ccc(cc1)c1ccncc1,not promising,0.301,0.352,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
7984,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Er].[Zn],not promising,0.301,0.352,+NumCarboxylGroups / -num_metal_atoms,deprioritize
1057,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Dy].[Zn],not promising,0.301,0.352,+NumCarboxylGroups / -num_metal_atoms,deprioritize
2903,O=C1NCCN1.[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.301,0.352,-fp_90 / -NumHDonors,deprioritize
3604,F[Cd].[Cd].[O-]C(=O)c1ccncc1.n1ccc(cc1)c1ccncc1,not promising,0.301,0.352,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
7376,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Y],not promising,0.3,0.349,+metal_electronegativity_avg / -NumHDonors,deprioritize
1801,CC(C(=O)[O-])OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].CC(C(c1cccnc1)(O)C)(c1cccnc1)O.[Cd],not promising,0.297,0.345,+fp_255 / -fp_185,deprioritize
4587,[Cd].[O-]C(=O)c1ccccc1SSc1ccccc1C(=O)[O-],not promising,0.294,0.341,-fp_121 / +MolWt,deprioritize
3067,C1=CC2=NN=N[C]2C=C1.[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].c1ccc2c(c1)N=N[N]2,not promising,0.294,0.341,-fp_94 / -fp_21,deprioritize
2418,[C]#N.[Mn].[Nb].[O-][n+]1cc[n+](cc1)[O-],not promising,0.291,0.336,+metal_covalent_radius_avg / +metal_metal_other,deprioritize
830,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb].[Tb][Tb],not promising,0.29,0.335,+metal_electronegativity_avg / -fp_3,deprioritize
5805,C(Cn1cncc1)CCn1cncc1.[Fe],not promising,0.289,0.332,-fp_93 / +MolWt,deprioritize
8123,[Cd].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.287,0.33,+MolWt / -fp_192,deprioritize
1986,C1N2CN3CN1CN(C2)C3.[Cd],not promising,0.285,0.326,+FractionCSP3 / -NumRotatableBonds,deprioritize
7983,CC1=NC(=C([N]1)C(=O)[O-])C(=O)[O-].CC1=N[C](C(=N1)C(=O)[O-])C(=O)[O-].Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[Ho].[Zn],not promising,0.281,0.32,+NumCarboxylGroups / -num_metal_atoms,deprioritize
3330,[Ni].[O-]C(=O)[C]1[CH][C](C(=O)[O-])C(=O)[CH]C1=O,not promising,0.28,0.318,+MolWt / -metal_electronegativity_avg,deprioritize
3331,[Ni].[O-]C(=O)[C]1[CH][C](C(=O)[O-])C(=O)[CH]C1=O,not promising,0.28,0.318,+MolWt / -metal_electronegativity_avg,deprioritize
5293,[Cd].[O-]C(=O)c1ccc(cc1)OCc1ccccc1COc1ccc(cc1)C(=O)[O-],not promising,0.28,0.319,-fp_69 / -fp_183,deprioritize
680,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co],not promising,0.28,0.318,-fp_3 / +HeavyAtomCount,deprioritize
6049,[O]P(=O)(C(P(=O)([O])[O])(CC1=CN[CH]C=C1)O)[O].[O]P(=O)(C(P(=O)([O])[O])(Cc1cccnc1)O)[O].[Zn],not promising,0.277,0.314,+fp_132 / -fp_90,deprioritize
3596,[O]P(=O)(C(P(=O)([O])[O])(CC1=CN[CH]C=C1)O)[O].[O]P(=O)(C(P(=O)([O])[O])(Cc1cccnc1)O)[O].[Zn],not promising,0.277,0.314,+fp_132 / -fp_90,deprioritize
5930,[O-]C(=O)c1nc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.273,0.307,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize
7506,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.271,0.303,-fp_160 / -metal_covalent_radius_avg,deprioritize
6258,[Cd].[S]C#N.n1ccc(cc1)c1nnc(o1)c1ccncc1,not promising,0.27,0.302,-fp_192 / +MolWt,deprioritize
5058,[Dy].[O-]C(=O)C(=O)[O-].[O-][n+]1ccccc1CP(=O)(O)[O],not promising,0.27,0.302,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
1771,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.268,0.298,-fp_3 / +num_metal_atoms,deprioritize
1269,C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.C(Cn1cnnc1)CCn1cnnc1.[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],not promising,0.268,0.298,+num_metal_atoms / -metal_covalent_radius_avg,deprioritize
8407,Cc1ccc(cc1)C=Nc1ccc(c2c1cccn2)[O].[Dy],not promising,0.267,0.296,+metal_electronegativity_avg / +TPSA,deprioritize
6128,CC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.266,0.296,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize
1613,CC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.266,0.296,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize
4183,O.[Na].[O-]C(=O)[C]N([C]1[C][C][C][C][C]1N([C]C(=O)[O-])[C]C(=O)[O-])[C]C(=O)[O-],not promising,0.265,0.294,+metal_electronegativity_avg / -MolLogP,deprioritize
1397,O=C1NCCN1.[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-],not promising,0.264,0.293,-fp_90 / +fp_158,deprioritize
1398,O=C1NCCN1.[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-],not promising,0.264,0.293,-fp_90 / +fp_158,deprioritize
6090,[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,not promising,0.262,0.289,-fp_179 / +num_metal_atoms,deprioritize
5738,O1O[Gd]21OO2.[C]#N.[Gd].[Ru].c1cnc(nc1)c1ncccn1,not promising,0.26,0.286,+metal_covalent_radius_avg / -metal_Gd,deprioritize
7456,C(Cn1cncc1)CCn1cncc1.[Co],not promising,0.259,0.283,-fp_93 / +FractionCSP3,deprioritize
153,COC(C(c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[La],not promising,0.257,0.281,+metal_electronegativity_avg / -fp_73,deprioritize
5739,O1O[Yb]21OO2.[C]#N.[Ru].[Yb].c1cnc(nc1)c1ncccn1,not promising,0.257,0.281,+metal_covalent_radius_avg / +MolWt,deprioritize
7885,[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn][OH][Zn][OH][Zn].c1ccc(cn1)NCc1cccnc1,not promising,0.257,0.28,-metal_electronegativity_avg / +fp_15,deprioritize
4787,[Co].[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-].c1ccc2c(c1)n(CCCCn1cnc3c1cccc3)cn2,not promising,0.256,0.278,-fp_95 / +fp_187,deprioritize
8406,Cc1ccc(cc1)C=Nc1ccc(c2c1cccn2)[O].[Gd],not promising,0.256,0.278,+metal_electronegativity_avg / +TPSA,deprioritize
2296,O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.256,0.278,-metal_covalent_radius_avg / +fp_56,deprioritize
7361,[Co].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.256,0.279,+fp_37 / -fp_192,deprioritize
5295,[Cd].[O-]C(=O)c1ccc(c(c1)OCc1ccncc1)OCc1ccncc1,not promising,0.256,0.278,-fp_250 / +num_metal_atoms,deprioritize
3927,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
8161,CC1=NN=N[N]1.CC1=N[N]N=N1.[Zn],not promising,0.255,0.278,+FractionCSP3 / -NumRotatableBonds,deprioritize
6767,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
3926,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
3928,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
6769,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
6768,C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.255,0.276,-num_metal_atoms / -metal_electronegativity_avg,deprioritize
5500,[Zn].c1ccc2c(c1)N=C[N]2,not promising,0.253,0.273,-NumRotatableBonds / +fp_123,deprioritize
5502,[Zn].c1ccc2c(c1)N=C[N]2,not promising,0.253,0.273,-NumRotatableBonds / +fp_123,deprioritize
3948,[Zn].c1ccc2c(c1)N=C[N]2,not promising,0.253,0.273,-NumRotatableBonds / +fp_123,deprioritize
5501,[Zn].c1ccc2c(c1)N=C[N]2,not promising,0.253,0.273,-NumRotatableBonds / +fp_123,deprioritize
6625,[Zn].c1ccc2c(c1)N=C[N]2,not promising,0.253,0.273,-NumRotatableBonds / +fp_123,deprioritize
4720,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Tb],not promising,0.251,0.271,+metal_electronegativity_avg / -fp_192,deprioritize
2100,CCc1cnc(c(c1)C(=O)[O-])C(=O)[O-].[Co].n1ccc(cc1)c1ccncc1,not promising,0.249,0.266,-metal_covalent_radius_avg / -fp_127,deprioritize
4340,ClC1=C(Cl)[C]C2=N[C]=NC2=[C]1.ClC1=[C]C2=C([C]=C1Cl)[N][C]=N2.ClC1=[C]C2=C([C]=[C]1)[N][C][N]2.ClC1=[C]C2=N[C]=NC2=[C][C]1.ClC1=[C]C2=N[C]=NC2=[C][C]1Cl.ClC1=[C]C2=N[C]=N[C]2[C]=C1Cl.ClC1=[C]C2=N[C]=N[C]2[C]=[C]1.ClC1=[C]C2=N[C]N=C2[C]=C1Cl.ClC1=[C]C2=N[C]N=C2[C]=[C]1.ClC1=[C][C]2C(=N[C]=N2)[C]=[C]1.ClC1=[C][C]=C2C(=[C]1)[N][C][N]2.ClC1=[C][C]C2=N[C]=NC2=[C]1.[C]1=[C]C2=N[C]=N[C]2[C]=[C]1.[C]1=[C]C2=N[C]N=C2[C]=[C]1.[C]1[C]=[C]C2=N[C]=NC2=[C]1.[C]1[N]C2=C([N]1)[C]1[C]3[C]4[C]2[C]2[C]4[C]3[C]1C1=C2[N][C][N]1.[Zn],not promising,0.249,0.266,+NumHeteroatoms / -fp_13,deprioritize
7721,[Zn].n1ncn(c1)[N][N]n1cnnc1,not promising,0.244,0.258,-metal_covalent_radius_avg / -fp_82,deprioritize
4076,[Zn].n1ncn(c1)[N][N]n1cnnc1,not promising,0.244,0.258,-metal_covalent_radius_avg / -fp_82,deprioritize
1246,[Na].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)O)cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O.[O-]C(=O)c1ccc(cc1)C1=c2ccc3=C(C4=[N]5[Zn]6([N]7=C1C=CC7=C(c1ccc(cc1)C(=O)O)c1n6c(cc1)C(=C5C=C4)c1ccc(cc1)C(=O)O)n23)c1ccc(cc1)C(=O)O,not promising,0.244,0.258,+metal_electronegativity_avg / +MolLogP,deprioritize
8561,C1CN2CCN1CC2.[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[Zn][Zn],not promising,0.243,0.256,+FractionCSP3 / -num_metal_atoms,deprioritize
2646,C1CN2CCN1CC2.[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[Zn][Zn],not promising,0.243,0.256,+FractionCSP3 / -num_metal_atoms,deprioritize
4560,C1CN2CCN1CC2.[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][Zn],not promising,0.242,0.255,-num_metal_atoms / -fp_90,deprioritize
4667,[Eu].[O-]C(=O)c1ccccc1.[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.242,0.254,+metal_electronegativity_avg / +metal_covalent_radius_avg,deprioritize
758,[Co].c1ncn(c1)Cc1ccc(cc1)c1ccc(cc1)Cn1cncc1,not promising,0.24,0.25,+TPSA / -fp_93,deprioritize
2123,S=c1ccccn1CCn1ccccc1=S.[Ni],not promising,0.24,0.251,-fp_250 / -metal_electronegativity_avg,deprioritize
6554,[O-]C(=O)c1ccc(cc1)n1c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.24,0.25,-fp_197 / +num_metal_atoms,deprioritize
8198,CC1=NN=N[N]1.CC1=N[N]N=N1.[O-]C(=O)C(N)C.[Zn],not promising,0.239,0.248,+fp_132 / -metal_covalent_radius_avg,deprioritize
1366,[S][In]1S[In]S[In]([S])S[In]2S[In]3S[In](S1)S[In]1[S]3[In](S2)S[In]S1.c1ccc2c(c1)N=C[N]2,not promising,0.238,0.246,-NumRotatableBonds / +fp_123,deprioritize
4200,[C]#N.[Gd].[Ru].c1cnc(nc1)c1ncccn1,not promising,0.236,0.243,+metal_covalent_radius_avg / +MolWt,deprioritize
2576,O=C(N1CCCC1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].[N]1[N][C]2[C]3[C]2N2[C]4[C]1[C]4N3[N]2,not promising,0.235,0.241,-fp_192 / -MolWt,deprioritize
3490,[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=N1)c1ccc(cc1)C(=O)[O-],not promising,0.233,0.239,+metal_atomic_weight_avg / -metal_atomic_number_avg,deprioritize
6624,[Co].c1ccc2c(c1)N=C[N]2,not promising,0.233,0.237,-NumRotatableBonds / +fp_123,deprioritize
791,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
790,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
2482,[Cd].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,not promising,0.232,0.236,-fp_183 / -fp_93,deprioritize
7137,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
7136,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
7134,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
7135,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
2481,[Cd].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,not promising,0.232,0.236,-fp_183 / -fp_93,deprioritize
4550,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
789,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
2844,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
2843,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
4552,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
3385,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
4551,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
2483,[Cd].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,not promising,0.232,0.236,-fp_183 / -fp_93,deprioritize
7138,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
7139,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
7140,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.232,0.235,+MolLogP / +num_metal_atoms,deprioritize
