mof_id,precursor,prediction,calibrated_confidence,raw_confidence,shap_reason,action
5072,Cl[Cu][OH]([Cu][OH]([Cu])[Cu])[Cu].Cl[Cu][OH]([Cu][OH]([Cu]Cl)[Cu])[Cu].OC(=O)C1=CC2=NN=N[C]2C=C1.OC(=O)C1=C[C]2C(=NN=N2)C=C1.OC(=O)[C]1C=CC2=NN=NC2=C1.OC(=O)c1ccc2=N[N]N=c2c1.[Cu][OH]([Cu][OH]([Cu])[Cu])[Cu].[O-]C(=O)C1=C[CH]C2=NN=NC2=C1.[O-]C(=O)C1=C[C]2C(=NN=N2)C=C1.[O-]C(=O)[C]1C=CC2=NN=NC2=C1.[O-]C(=O)c1ccc2=N[N]N=c2c1,promising,0.55,0.613,+HeavyAtomCount / +RingCount,needs further test
3423,[Na][OH3]([In])[In].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]2[Zn]4n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]2[Zn]4n5c1ccc5C(=C1[N]4=C(C=C1)C(=c1n2c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C1=c2ccc3=C(C4=[N]5[Zn]6([N]7=C1C=CC7=C(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1n([Zn]6)c(C(=C5C=C4)c4cc(cc(c4)C(=O)[O-])C(=O)[O-])cc1)n23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],promising,0.542,0.605,+HeavyAtomCount / -metal_covalent_radius_avg,needs further test
3614,O=C1OC(=O)C2=C3C1=[C]C1=C4[C]3C3=C([C]=C4C(=O)OC1=O)C(=O)OC(=O)C3=[C]2.O=C1OC(=O)C2=C3[C]1[C]=C1C(=O)OC(=O)C4=[C]C5=C(C3=C14)C(=[C]2)C(=O)OC5=O.[Cu][Cu][Cu],promising,0.539,0.601,+HeavyAtomCount / +num_metal_atoms,needs further test
2811,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1.[Zn][Zn],promising,0.534,0.596,-fp_122 / +num_metal_atoms,needs further test
5669,C1COCCOc2cc(OCCOCCOCCOc3cc(OCCO1)cc(c3)c1ccncc1)cc(c2)c1ccncc1.[O-]C(=O)c1cccc(c1)c1ccc(c2c1[nH]c(n2)c1ccc(cc1)c1nc2c([nH]1)c(ccc2c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-].[Zn],promising,0.528,0.59,+HeavyAtomCount / -num_metal_atoms,needs further test
8156,O=C(Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,promising,0.526,0.587,-fp_122 / +num_metal_atoms,needs further test
4641,[Mg].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],promising,0.519,0.58,+HeavyAtomCount / -num_metal_atoms,needs further test
2397,[Cu][OH][Cu][OH][Cu].n1ccc(cn1)c1ccnnc1,promising,0.519,0.58,+num_metal_atoms / +metal_covalent_radius_avg,needs further test
8161,CC1=NN=N[N]1.CC1=N[N]N=N1.[Zn],promising,0.507,0.567,+metal_covalent_radius_avg / -FractionCSP3,needs further test
1428,[Cu].n1ccc(cc1)c1nnc(s1)c1ccncc1,promising,0.502,0.561,+metal_covalent_radius_avg / +fp_136,needs further test
2270,[Cu].n1ccc(cc1)c1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,not promising,0.49,0.548,+HeavyAtomCount / -fp_228,needs further test
7316,N1=C[C]2C(=NC=N2)N=C1.[Zn],not promising,0.483,0.541,+metal_covalent_radius_avg / -MolWt,needs further test
1771,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.482,0.539,-num_metal_atoms / +metal_covalent_radius_avg,needs further test
862,COc1cc2Cc3cc(OC(=O)c4ccncc4)c(cc3Cc3c(Cc2cc1OC(=O)c1ccncc1)cc(OC)c(c3)OC(=O)c1ccncc1)OC.[C]#N.[Cu],not promising,0.48,0.537,+HeavyAtomCount / +metal_covalent_radius_avg,needs further test
863,COc1cc2Cc3cc(OC(=O)c4ccncc4)c(cc3Cc3c(Cc2cc1OC(=O)c1ccncc1)cc(OC)c(c3)OC(=O)c1ccncc1)OC.[Cu],not promising,0.479,0.536,+metal_covalent_radius_avg / +HeavyAtomCount,needs further test
3278,[Zn].n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.478,0.535,+metal_covalent_radius_avg / -fp_122,needs further test
1934,[Co][OH]1[Co][OH]([Co])[Co][OH]([Co][OH]([Co]1)[Co])[Co].[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=N1)c1ccc(cc1)C(=O)[O-],not promising,0.471,0.528,+fp_128 / +metal_covalent_radius_avg,needs further test
6041,[Cu].n1ncn(c1)Cc1ccc(cc1)Cn1cnnc1,not promising,0.464,0.519,+fp_158 / +metal_covalent_radius_avg,needs further test
4720,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Tb],not promising,0.457,0.512,-metal_covalent_radius_avg / +NumAromaticRings,needs further test
6453,[Co].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,not promising,0.454,0.509,+MolLogP / +MolWt,needs further test
8211,[Co].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,not promising,0.454,0.509,+MolLogP / +MolWt,needs further test
8561,C1CN2CCN1CC2.[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[Zn][Zn],not promising,0.44,0.493,+metal_covalent_radius_avg / -fp_199,needs further test
2646,C1CN2CCN1CC2.[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[Zn][Zn],not promising,0.44,0.493,+metal_covalent_radius_avg / -fp_199,needs further test
1246,[Na].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)O)cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O.[O-]C(=O)c1ccc(cc1)C1=c2ccc3=C(C4=[N]5[Zn]6([N]7=C1C=CC7=C(c1ccc(cc1)C(=O)O)c1n6c(cc1)C(=C5C=C4)c1ccc(cc1)C(=O)O)n23)c1ccc(cc1)C(=O)O,not promising,0.437,0.49,+HeavyAtomCount / -metal_covalent_radius_avg,needs further test
320,Nc1ccc(cc1)C1=NN=C([N]1)c1ccc(cc1)N.Nc1ccc(cc1)C1=N[N]C(=N1)c1ccc(cc1)N.[Cu].[Cu]Br,not promising,0.436,0.49,+metal_covalent_radius_avg / -fp_120,needs further test
5307,N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[Fe].[N]1N=CC(=C1)c1ccc(cc1)C1=CN=N[CH]1,not promising,0.427,0.479,-fp_251 / +metal_covalent_radius_avg,needs further test
3437,NC1=NN=N[N]1.[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.418,0.47,-num_metal_atoms / +NumPyridylN,needs further test
3436,NC1=NN=N[N]1.[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.418,0.47,-num_metal_atoms / +NumPyridylN,needs further test
4072,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn],not promising,0.413,0.463,-fp_122 / +metal_covalent_radius_avg,needs further test
4074,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn],not promising,0.413,0.463,-fp_122 / +metal_covalent_radius_avg,needs further test
138,Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Na].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[Zn],not promising,0.411,0.461,-metal_covalent_radius_avg / +num_metal_atoms,needs further test
1433,[Co][OH]1[Co][OH]([Co])[Co][OH]([Co][OH]([Co]1)[Co])[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccncc1,not promising,0.41,0.46,-num_metal_atoms / +metal_covalent_radius_avg,needs further test
67,[Cu].[Cu][OH][Cu][OH][Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,not promising,0.403,0.453,+num_metal_atoms / +metal_covalent_radius_avg,needs further test
4487,CC1=NC=C[N]1.CC1=NC=[C][N]1.[Zn],not promising,0.398,0.447,-fp_196 / +metal_covalent_radius_avg,deprioritize
633,[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1,not promising,0.394,0.442,-fp_144 / +metal_covalent_radius_avg,deprioritize
3083,[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1,not promising,0.394,0.442,-fp_144 / +metal_covalent_radius_avg,deprioritize
8092,N1=[C][C]=C([C]=[C]1)[C]1[C][C]1C1=[C][C]=N[C]=[C]1.N1=[C][C]=C([C]=[C]1)[C][C]=[C]C1=[C][C]=N[C]=[C]1.[O-]C(=O)C1=[C][C]=C([C][C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C][C]([C][C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[Zn],not promising,0.389,0.436,+HeavyAtomCount / -num_metal_atoms,deprioritize
901,[Eu].[O-]C(=O)c1ccc(cc1)C=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1)[CH][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.388,0.435,-metal_covalent_radius_avg / +fp_122,deprioritize
758,[Co].c1ncn(c1)Cc1ccc(cc1)c1ccc(cc1)Cn1cncc1,not promising,0.388,0.435,+MolLogP / +metal_covalent_radius_avg,deprioritize
7936,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.388,0.435,+metal_covalent_radius_avg / -FractionCSP3,deprioritize
7883,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.388,0.435,+metal_covalent_radius_avg / -FractionCSP3,deprioritize
7882,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.388,0.435,+metal_covalent_radius_avg / -FractionCSP3,deprioritize
7935,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.388,0.435,+metal_covalent_radius_avg / -FractionCSP3,deprioritize
7934,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.388,0.435,+metal_covalent_radius_avg / -FractionCSP3,deprioritize
45,[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.384,0.43,-metal_Co / +fp_122,deprioritize
44,[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.384,0.43,-metal_Co / +fp_122,deprioritize
4340,ClC1=C(Cl)[C]C2=N[C]=NC2=[C]1.ClC1=[C]C2=C([C]=C1Cl)[N][C]=N2.ClC1=[C]C2=C([C]=[C]1)[N][C][N]2.ClC1=[C]C2=N[C]=NC2=[C][C]1.ClC1=[C]C2=N[C]=NC2=[C][C]1Cl.ClC1=[C]C2=N[C]=N[C]2[C]=C1Cl.ClC1=[C]C2=N[C]=N[C]2[C]=[C]1.ClC1=[C]C2=N[C]N=C2[C]=C1Cl.ClC1=[C]C2=N[C]N=C2[C]=[C]1.ClC1=[C][C]2C(=N[C]=N2)[C]=[C]1.ClC1=[C][C]=C2C(=[C]1)[N][C][N]2.ClC1=[C][C]C2=N[C]=NC2=[C]1.[C]1=[C]C2=N[C]=N[C]2[C]=[C]1.[C]1=[C]C2=N[C]N=C2[C]=[C]1.[C]1[C]=[C]C2=N[C]=NC2=[C]1.[C]1[N]C2=C([N]1)[C]1[C]3[C]4[C]2[C]2[C]4[C]3[C]1C1=C2[N][C][N]1.[Zn],not promising,0.38,0.426,+HeavyAtomCount / +fp_71,deprioritize
679,[Co][O]([Co][O]([Co])[Co])[Co].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1cc(Oc2cc(cc(c2)c2ccncc2)c2ccncc2)cc(c1)c1ccncc1,not promising,0.377,0.423,+HeavyAtomCount / +num_metal_atoms,deprioritize
6094,[Co][Co].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1,not promising,0.375,0.421,-fp_122 / +num_metal_atoms,deprioritize
5078,[Zn].c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1.c1ccc(nc1)c1nc(C2=N[N]N=N2)c(nc1c1ccccn1)C1=NN=N[N]1,not promising,0.371,0.415,+MolLogP / +HeavyAtomCount,deprioritize
5936,N#Cc1ccc(cc1)C(=O)c1cc(cc(c1)C(=O)c1ccc(cc1)C#N)C(=O)c1ccc(cc1)C#N.[Ag],not promising,0.37,0.415,-metal_covalent_radius_avg / +fp_122,deprioritize
6410,CC1=NN=N[N]1.[C]C1=NN=N[N]1.[Cu],not promising,0.368,0.412,+metal_covalent_radius_avg / -fp_216,deprioritize
2123,S=c1ccccn1CCn1ccccc1=S.[Ni],not promising,0.367,0.41,-fp_175 / +metal_covalent_radius_avg,deprioritize
8542,O=[C]C1=C2C(=[C][C]=C3[C]2C(=C2[C]C45[C][C]=[C][C]C67[C]C8=C9[C]=[C]C(=C%10[C]9C(=[C][C]=C%10[C]=O)C9=C8[C]8C7([C]6[C])c6c7c%10c%11c%12c6C68[C](C6([C]9)[C][C]=[C][C]C68C9([C]%13C%14%15C([C][C]=[C][C]C%16%17[C]C3=C2[C]2C4([C]5[C])c3c(C%162[C]%17[C])c2c4c5c3C3%16[C]%17C%185C5([C]%18[C])[C][C]=[C][C]C%18%19[C]c%20c%21[C]=[C][C](C%22=C([C]=O)[C]=[C]c(c%21%22)c%21c%20[C]%20C%19([C]%18[C])c%18c%19C%22%23C%24([C][C]=[C][C]C%25%26C4([C]4C%272[C](C%27([C][C]=[C][C]C2%27C%28(c%29c%15c9c9c%15c%29C%29%30[C]%28C%28=C([C]C%30([C]%29[C])[C][C]=[C][C]C%29%30C([C]%23C%23=C([C]%24)C%24=[C][C]=C(C%31=C([C]=O)[C]=[C]C(=C%23[C]%30)[C]%24%31)[C]=O)(c%19c%19c(c%18C%18%20[C](C%18([C][C]=[C][C]C%18%20C%10([C]%10C%237[C](C%23([C][C]=[C][C]C%16([C]3[C])[C]c3c%17c([C]5)c5c7c3[C]=[C][C](C7=C([C]=[C]5)[C]=O)[C]=O)[C]c3c%10c([C]%20)c5c7c3[C]=[C][C](C7=C([C]=[C]5)[C]=O)[C]=O)[C])[C]%18[C])[C]%21)[C])C35C7([C][C]=[C][C]C%10%16C%11([C]%11C%17%12[C](C%17([C][C]=[C][C]C%12%17C9([C]%12[C])[C]9C%12%15[C](C%12([C][C]=[C][C]C%12%15C%19([C]3c3c(=[C]7)c7=[C][C]=C(C%18=C([C]=[C]c(c3[C]%15)c7%18)[C]=O)[C]=O)[C]%12[C])[C]c3c9c([C]%17)c7c9c3[C]=[C][C](C9=C([C]=[C]7)[C]=O)[C]=O)[C])[C]c3c%11c([C]%16)c7c9c3[C]=[C][C](C9=C([C]=[C]7)[C]=O)[C]=O)[C])[C]%10[C])[C]5[C])[C]%29[C])C3=[C][C]=C(C5=C([C]=[C]C(=C%28[C]%27)[C]35)[C]=O)[C]=O)[C]2[C])[C]C2=C4C(=C3[C]=[C]C(=C4[C]3C2=[C][C]=C4[C]=O)[C]=O)[C]%26)[C])[C]%25[C])[C]%22[C])[C]=O)([C]C2=C%13C(=C3[C]4C2=[C][C]=C(C4=C([C]=O)[C]=[C]3)[C]=O)[C]8)[C]%14[C])[C]6[C])[C])[C]=O)[C]=[C]1)[C]=O.O=[C]C1=[C][C]=C2[C]3C1=C([C]=O)[C]=[C]C3=C1C3=C2[C]C24[C][C]=[C][C]C56[C]C7=C8[C]9C6([C]5[C])c5c6c%10C%11%12[C]%13C%146[C](C6%14[C][C]=[C][C]C%14%15C%16(c%17c%18C4([C]3C34C([C]1)([C][C]=[C][C]C1%19[C]C%20=C%21[C]=[C]C(=C%22[C]%21C(=[C][C]=C%22[C]=O)C%21=C%20[C]%20C%19([C]1[C])c1c%19c%22c%23c%24c1C1%20[C](C1([C]%21)[C][C]=[C][C]C1(C9(c5c5c%10C9%10[C]%20C%215[C](C5%21[C][C]=[C][C]C%21%25C%24([C]%24C%26%23[C](C%26([C][C]=[C][C]C%23%26C%27(c%28c%29c%30C%31%32C%33([C][C]=[C][C]C%34%35C%36(c(c(c%184)C4%18C([C]4[C])([C][C]=[C][C]C4%37C%19([C]%19C%38%22[C](C%38([C][C]=[C][C]C%22%38C%29([C]%32c%29c([C]%33)c%32[C]=[C][C](C%33=C([C]=O)[C]=[C]c(c%32%33)c%29[C]%38)[C]=O)[C]%22[C])[C]c%22c%19c([C]%37)c%19[C]=[C][C](C%29=C([C]=[C]c%22c%19%29)[C]=O)[C]=O)[C])[C]4[C])[C]c4c([C]%36%18)c([C]%35)c%18c%19c4[C]=[C][C](C%19=C([C]=[C]%18)[C]=O)[C]=O)c%17C4%17[C]%16C%16=C([C]%15)C%15=[C][C]=C(C%18=C([C]=[C]C(=C%16[C]C%17([C]4[C])[C][C]=[C][C]C4%16[C]c%17c%19=[C][C]=C(C%22=c%19c(c%19c%17[C]%17C%16([C]4[C])c%30c(C4%17[C](C4([C][C]=[C][C]C%12([C]%11[C])[C]C4=C%13C(=C%11[C]=[C]C(=C%12[C]%11C4=[C][C]=C%12[C]=O)[C]=O)[C]6)[C]%19)[C])c%28C46C([C][C]=[C][C]C%10([C]9[C])[C]c9c%20c([C]5)c5c%10c9[C]=[C][C](C%10=C([C]=[C]5)[C]=O)[C]=O)([C]6[C])[C]c5c([C]%274)c([C]%26)c4c6c5[C]=[C][C](C6=C([C]=[C]4)[C]=O)[C]=O)[C][C]=C%22[C]=O)[C]=O)[C]%15%18)[C]=O)[C]=O)[C]%34[C])[C]%31[C])[C]%23[C])[C]c4c%24c([C]%25)c5[C]=[C][C](C6=C([C]=[C]c4c56)[C]=O)[C]=O)[C])[C]%21[C])[C])[C]1[C])[C]C8=C1[C]4C7=[C][C]=C(C4=C([C]=O)[C]=[C]1)[C]=O)[C])[C]=O)[C]3[C])[C]2[C])[C]%14[C])[C].O=[C]C1=[C][C]=C2[C]3C1=C([C]=O)[C]=[C]C3=C1C3=C2[C]C24[C][C]=[C][C]C56[C]C7=C8[C]9C6([C]5[C])c5c6c%10c%11c%12c5C59[C](C5([C]C8=C5[C]8C7=[C][C]=C(C8=C([C]=O)[C]=[C]5)[C]=O)[C][C]=[C][C]C57C8([C]9C%13%14C([C][C]=[C][C]C%15([C]1)C1([C]3C4([C]2[C])c2c1c1c3c4c2C2%16[C](C%17%16[C][C]=[C][C]C%16%18C6([C]%16[C])[C]6C%16%10[C](C%16([C][C]=[C][C]C%10%16C%19([C]%20C%21(C([C][C]=[C][C]C%22%23C4([C]2C2=C([C]%17)C4=[C][C]=C(C%17=C([C]=[C]C(=C2[C]%23)[C]4%17)[C]=O)[C]=O)[C]%22[C])([C]C2=C%20C(=C4[C]%17C2=[C][C]=C(C%17=C([C]=O)[C]=[C]4)[C]=O)[C]%16)[C]%21[C])c2c4C%16%17C%20([C][C]=[C][C]C%21%22C3([C]3C%231[C](C%23([C][C]=[C][C]C1%23C%24(c%25c%14c8c8c%14c%25C%25%26[C]%24c%24c([C]%23)c%23[C]=[C][C](C%27=C([C]=[C]c(c%24[C]C%26([C]%25[C])[C][C]=[C][C]C%24%25C([C]%17c%17c([C]%20)c%20[C]=[C][C](C%26=C([C]=O)[C]=[C]c(c%20%26)c%17[C]%25)[C]=O)(c4c4c(c%192)C2%17C%19([C][C]=[C][C]C%20%25C%11([C]%11C%26%12[C](C%26([C][C]=[C][C]C%12%26C8([C]8C%28%14[C](C%28([C][C]=[C][C]C%14%28C4([C]%17c4c([C]%19)c%17[C]=[C][C](C%19=C([C]=[C]c(c4[C]%28)c%17%19)[C]=O)[C]=O)[C]%14[C])[C]c4c8c([C]%26)c8[C]=[C][C](C%14=C([C]=[C]c4c8%14)[C]=O)[C]=O)[C])[C]%12[C])[C]c4c%11c([C]%25)c8[C]=[C][C](C%11=C([C]=[C]c4c8%11)[C]=O)[C]=O)[C])[C]%20[C])[C]2[C])[C]%24[C])c%23%27)[C]=O)[C]=O)[C]1[C])[C]c1c3c([C]%22)c2c3c1[C]=[C][C](C3=C([C]=[C]2)[C]=O)[C]=O)[C])[C]%21[C])[C]%16[C])[C]%10[C])[C]C1=C2[C]3C(=[C][C]=C(C3=C([C]=[C]2)[C]=O)[C]=O)C(=C61)[C]%18)[C])[C])[C]%15[C])([C]C1=C2[C]=[C]C(=C3[C]2C(=[C][C]=C3[C]=O)C(=C91)[C]7)[C]=O)[C]%13[C])[C]5[C])[C].[Zn][O]12[Zn][O]3([Zn])[Zn][O]([Zn]2)([Zn][O]([Zn]1)([Zn]3)[Zn])[Zn],not promising,0.363,0.406,-num_metal_atoms / +HeavyAtomCount,deprioritize
1474,O=C(c1cc(O)c(cc1O)C(=O)[O-])OOC(=O)c1cc(O)c(cc1O)C(=O)[O-].[Gd].[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-],not promising,0.362,0.405,+fp_71 / -NumHeteroatoms,deprioritize
4560,C1CN2CCN1CC2.[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][Zn],not promising,0.348,0.389,+metal_covalent_radius_avg / -fp_199,deprioritize
4374,[Cu].[Cu][Cu].[O-]C(=O)c1cc(cc(c1)n1cncc1)C(=O)[O-],not promising,0.346,0.386,+num_metal_atoms / -fp_122,deprioritize
7567,[Mn].[N](C=C1N=CN=C1)[N]C=C1N=CN=C1.[N](C=C1[CH]N=C[N]1)[N]C=C1C=NC=N1,not promising,0.343,0.383,-metal_Mn / +fp_65,deprioritize
7979,[Er].[O-]C(=O)c1ccc(cc1)NC1=C([N]c2ccc(cc2)C(=O)[O-])NC2=CC=C[CH]C2=N1.[O-]C(=O)c1ccc(cc1)NC1=C([N]c2ccc(cc2)C(=O)[O-])N[C]2C(=N1)C=CC=C2,not promising,0.342,0.381,+fp_71 / -metal_covalent_radius_avg,deprioritize
6103,[Na].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.341,0.38,+metal_atomic_weight_avg / +metal_atomic_number_avg,deprioritize
680,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co],not promising,0.337,0.375,-num_metal_atoms / -metal_Co,deprioritize
1429,[Cd].[S]C#N.n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.328,0.364,-metal_covalent_radius_avg / +MolLogP,deprioritize
7241,Cl[Co].N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2=N[N]N=c2c1.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)N=N[N]2.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)[N]N=N2.N1=N[C]2C(=N1)C=C1C(=C2)Oc2c(O1)cc1c(c2)[N]N=N1.[Zn],not promising,0.327,0.363,+HeavyAtomCount / -fp_199,deprioritize
1674,[O-]C(=O)c1cnc(nc1)c1ncc(cn1)C(=O)[O-].[Zn][Zn],not promising,0.327,0.363,-fp_122 / -NumPyridylN,deprioritize
8537,C1CN2CCN1CC2.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu].c1cc(cc(c1)C1=Nc2c([N]1)cccc2)C1=Nc2c([N]1)cccc2,not promising,0.319,0.353,+metal_covalent_radius_avg / +MolLogP,deprioritize
8538,C1CN2CCN1CC2.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu].c1cc(cc(c1)C1=Nc2c([N]1)cccc2)C1=Nc2c([N]1)cccc2,not promising,0.319,0.353,+metal_covalent_radius_avg / +MolLogP,deprioritize
8539,C1CN2CCN1CC2.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu].c1cc(cc(c1)C1=Nc2c([N]1)cccc2)C1=Nc2c([N]1)cccc2,not promising,0.319,0.353,+metal_covalent_radius_avg / +MolLogP,deprioritize
3751,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.315,0.349,-metal_Mn / +fp_122,deprioritize
3754,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.315,0.349,-metal_Mn / +fp_122,deprioritize
3745,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.315,0.349,-metal_Mn / +fp_122,deprioritize
3752,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.315,0.349,-metal_Mn / +fp_122,deprioritize
3753,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.315,0.349,-metal_Mn / +fp_122,deprioritize
8260,[In].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[C]1N[C](N[C](N1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],not promising,0.312,0.344,-MolLogP / -num_metal_atoms,deprioritize
6740,CC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.311,0.343,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
3404,[C]1N=NN=N1.[N]1N=N[C]=N1.[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O].[Zn],not promising,0.309,0.341,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
